Restaurant Name,Review,Rating,Date
Khaaw Hoom,Très bon accueil le patron est très sympa et aux petits soins. Les spécialités sont excellentes ! Je reviendrai,5,2021-06-16
Khaaw Hoom,"Très bon Thai,parfumé,belle qualité de produits. Assiette copieuse et accueil sympathique. Un petit peu cher cependant,mais rien d'étonnant compte tenu du quartier.",4,2020-08-22
Khaaw Hoom,"Excellent *vrai* restaurant Thaï,plats excellents avec beaucoup de saveurs! Rapport qualité prix imbattable pour le quartier! Et très très sympathiques de surcroît !",5,2020-08-04
Khaaw Hoom,"Excellente cuisine,tous les plats sont très parfumés alliants authenticité et originalité. Mention spéciale à l’entrecôte à la Thai,le curry vert ainsi que les desserts au coco:)Tout semble être fait maison avec un très bon accueil",5,2020-07-22
Khaaw Hoom,"Joli restaurant,j’ai mangé plusieurs fois,les repas sont très bon,services sympathiques,recommande vivement.",5,2020-07-22
Goulu(e),"Des coquilles St Jacques en entrée et en plat au potimarron d'une grande finesse, un soufflé au chocolat noir à tomber, un Paris Brest succulent, le sourire dans l'assiette et dans l'accueil. Le service et le tout dans un décor sobre mais raffiné. Que dire de plus juste réservez et allez-y pour passer un moment de Bonheur.",5,2024-11-01
Goulu(e),"Des coquilles au potimarron d'une grande finesse, un soufflé au chocolat noir à tomber, des profiteroles hum miam, le sourire dans l'assiette et dans l'accueil et le service et le tout dans une salle superbe récemment rénovée très chic Que dire de plus juste réservez et foncez pour passer un moment de rêve",5,2024-10-30
Goulu(e),"Produits savoureux, très bonne cuisine, cadre élégant et calme, équipe accueillante Menu à 36€ le soir minimum Vins non testés",5,2024-09-06
Goulu(e),Hier soir nous avons passé un excellent moment et nous nous sommes régalés. Le veau aux olives est délicieux. Très bonne table et accueil chaleureux,5,2024-05-24
Goulu(e),"Une pépite.... cadre agréable, équipe souriante et efficace, carte classique, mais attention, dans le bon sens du terme, c'est à dire les produits que l'on aime, cuisinés comme on aime... une bonne carte des vins... sans compter un excellent rapport qualité/prix.... rien à redire, si ce n'est qu'il faut vite y aller.. Cette équipe mérite toutes les recommandations ...",5,2024-01-13
Goulu(e),Repas parfait d'un bout à l'autre. Nourriture fraîche et de qualité. Accueil sympathique. Je conseille,5,2023-11-26
Goulu(e),"Un repas gastronomique, des cuissons parfaites, un régal de l'entrée au dessert - Paris Brest revisité)",5,2023-11-15
Goulu(e),Succulentes coquilles St Jacques et Biche fabuleuse ça me rappelait quand ma maman en faisait Et le dessert pavlova pommes et caramel au beurre salé merveilleux léger onctueux et si joliment présenté Accueil et service au top avec le sourire Gentillesse d'avoir mis une bougie sur le dessert de mon amie pour son anniversaire Bravo,5,2023-10-25
Goulu(e),petit resto avec des plats faits maison et à l’assaisonnement toujours juste. Une belle découverte on reviendra !,5,2022-11-26
Goulu(e),"Une carte qui évolue régulièrement, classique avec une pointe d'inventivité qui permet de sortir de l'ordinaire. Des desserts généreux - le soufflé au chocolat mérite le détour. Une carte des vins resserrée mais qui permet des belles découvertes et des valeurs sures. La terrasse à coté est pratique pour les beaux jours, et pour faire un apéro ou un after, lors d'un diner ou tout simplement pour profiter. Le chef et le service sont très sympa, ça ne gâche rien.",5,2022-07-25
Goulu(e),"Très bonne adresse dans ce quartier un peu excentré, mais agréable, de Paris. Le Goulu est à découvrir impérativement. Cuisine inventive et savoureuse, un cadre charmant, bien décoré, une terrasse où il fait bon s'installer quand le temps est clément, et surtout... Ah, cerise sur le gâteau, la sympathie du couple qui nous accueille avec une grande gentillesse et efficacité. Tout simplement top! Je recommande.",5,2022-07-16
Goulu(e),Jeune chef généreux. Cuisine originale mais restant dans le classique. Prix raisonnable. Une bonne adresse dans un quartier sans beaucoup de charme. Service simple efficace sans prétention,4,2022-02-09
Goulu(e),"Très belle découverte pour ce restaurant dont nous sommes voisins. Restaurant chaleureux et service aux petits soins tout le long du repas. Côté assiette rien à redire, produits frais de très bonnes qualités, le goût est au rendez vous, un dressage soigné qui met l’eau à la bouche ! Merci au chef et son équipe ! Carte des vins bien pensée avec de grands classiques.",5,2022-02-06
Goulu(e),Excellent moment de convivialité et très bonne cuisine comme d’habitude le chef assure une cuisine inventive et traditionnelle très goûteuse,5,2022-01-29
Goulu(e),"Cuisine excellente, un service très très agréable. De l’entrée au dessert c’était parfait. Un chef qui vient en salle c’est un gage de qualité Merci à cette belle équipe",5,2021-12-19
Un Jour à Peyrassol - Bar à Truffes,"excellent accueil un cours sur les variétés de truffe et excellent diner; en plus une cave à visiter avec voute ancienne, l escalier merite le detour",5,2024-06-28
Un Jour à Peyrassol - Bar à Truffes,"Après l'artisan de la Truffe, la maison de la truffe nous avions essayé il y a qq mois ce restaurant avec mon épouse et ça nous avait ébloui. J'y suis revenu avec ma fille. Quelle merveille !! que ce soit le service ou la nourriture ou la sympathique carte des vins, un vrai sans faute. Une mention spéciale pour la glace a la truffe qui sincèrement est assez lunaire. Hors du commun, a ne pas manquer. L'unique reproche que je pourrais faire à ce restaurant est la taille XXL de leurs portions. SI vous aimez la truffe, y aller les yeux fermés. Pour moi, ce qui se fait de mieux à Paris.",5,2024-05-27
Un Jour à Peyrassol - Bar à Truffes,On a eu une box et nous avons choisit ce restaurant Très facile de réserver et c est agréable même en indiquant que x est une boxe Le repas est délicieux Quartier magnifique Je recommande,5,2024-04-10
Un Jour à Peyrassol - Bar à Truffes,"Un pur régal: de l'entrée au dessert, place à la truffe. Vous avez le choix entre la truffe brumale et la truffe melanosporum. Tous les plats sont raffinés, d'une délicatesse. Très bon accueil, et une personne d'excellents conseils: sentir les truffes et pouvoir apprécier leurs différences. D'ailleurs nous vous remercions pour les vins en adéquation avec nos plats. Le top à la fin: la mini épicerie fine où on peut repartir avec du vin / huile / et autres produits servis",5,2024-03-29
Un Jour à Peyrassol - Bar à Truffes,"apres une grande deception a la maison de la truffe (madeleine) nous avons essaye l'artisan de la truffe qui etait ""bien"" mais la franchement: parfait. la salle est petite mais pas trop bruyante, me setvice attentif et genereux et la cuisine ...simple mais parfaitement truffee. vraiment on a le gout de truffe du debut jisqu'a la fin...sans que ce soit noyé dans le gras. mention speciale pour la boule de glace a la truffe. bravo et merci nous reviendrons.",5,2024-03-08
Un Jour à Peyrassol - Bar à Truffes,Pas grand chose à dire juste des produits simple sublimé par la truffe qui en fait frémir les restaurants gastronomique Accueil aussi bon que les plats,5,2023-12-01
Un Jour à Peyrassol - Bar à Truffes,Recommandé par un ami nous nous sommes laissés tenter et nous ne l avons pas regretté. Accueil exceptionnel et chaleureux. Histoire et origine du restaurant. Les saveurs sont au rendez-vous. Foie gras à la truffe et sa compte de coings. Pomme de terre à la truffe et gnocchis à la truffe. C était tout simplement un délice. Je vous recommande d y aller et surtout de réserver. On y retourne en mai pour déguster d autres saveurs.,5,2023-03-31
Un Jour à Peyrassol - Bar à Truffes,"Une belle soirée. Je mettrai un 10/10 à la charmante dame qui nous a servi, une passionnée, un service incroyable, presque trop parfait comparé à la qualité des plats. On va chipoter, on va être un peu dur, mais on regrette un peu que les saveurs ne soient pas plus explosives. C’est certes très bon, mais il n’y a pas de « whaouuu », la truffe manque un peu de goût, malgré la belle odeur qui se dégage quand vous rentrez dans le restaurant. La note est quant à elle très très salée. Malgré tout, le service tellement exceptionnel que nous garderons le souvenir d’une belle soirée.",4,2023-03-12
Un Jour à Peyrassol - Bar à Truffes,"Très bon service courtois et attente idéale entre les plats ! Dommage que les truffes ne soient pas râpées devant les clients comme dans les grands restaurants (pour faire honneur à la truffe !) et que les St Jacques (lamelles trop fines) soient sans doute préparées à l’avance car le plat gagnerait à être « truffé « au dernier moment pour la fraîcheur de l’arôme de la truffe … Plat du jour parfait et visiblement préparé au moment de servir (rigatonis crème parmesan truffe et asperges blanches et lamelles de truffe, excellent) Nous avons pris un « classique « brie truffé très bon, mais regretté que peu de desserts soient avec de la truffe (contrairement à toutes les entrées et plats) Beau cadre dans la jolie cave et décoration sobre adéquate. Un grand merci la soirée fut très agréable !",4,2023-03-04
Un Jour à Peyrassol - Bar à Truffes,"Du début à la fin, vous etes plongez dans cet univers de Provence. Le personnel commence par vous faire sentir les deux types de truffes pour vous aider à faire votre choix. Et nous nous sommes régalées! Le personnel est adorable, aux petits soins, les plats délicieux. Nous avons été très surprises de la glace à la truffes. Bon rapport qualité prix!",5,2023-01-29
Un Jour à Peyrassol - Bar à Truffes,"Pour nos vingt ans de mariage, nous avions fait le bon choix ! Un restaurant hors du commun ...... Le cadre, l'accueil par le patron, Aurélie et Olivier, incroyables de gentillesse .... Les plats .... Tout est absolument délicieux et plus encore . Pour les amateurs de truffes, c'est le Paradis . On a en face nous des personnes très professionnelles et qui aiment leur métier . Aurélie et Olivier vous font partager leur amour du Sud et du soleil, que le Chef dépose ensuite dans votre assiette . Les truffes dans les plats sont abondantes, du jamais vu ! Et vous pouvez choisir votre qualité de truffes, plus ou moins puissantes en goût . Tous les plats sont divins ! Nous étions sept et nous sommes fait goûter réciproquement . L'addition est surprenante également, et dans le bon sens !!!!! Incroyable, étonnant, que dire ? Que nous avons déjà retenu pour début Février .... :) Merci Aurélie, merci Olivier pour toutes vos attentions ...",5,2023-01-15
Un Jour à Peyrassol - Bar à Truffes,"Accueil soigné, cadre agréable, qualité des mets proposés, plats particulièrement bien réussis, le tout pour un bon rapport qualité prix ! Vraiment rien à redire: le TOP pour passer un bon moment. Endroit incontournable pour qui veut se faire plaisir en dégustant des plats « truffés »",5,2022-11-29
Un Jour à Peyrassol - Bar à Truffes,"Décor sympa Accueil parfait Mets proposés et vins en adéquation Tarif ne s adressant pas à tout le monde mais allier la truffe à différents plats, suppose d accepter ces prix",4,2022-11-22
Un Jour à Peyrassol - Bar à Truffes,"Excellente adresse !! Tout était parfait du début jusqu’à la fin, les explications et le service au top! Le cadre est vraiment tres sympa et les plats un véritable régal Mention spéciale pour le serveur et pour la cuvée du château de rosé, un délice…",5,2022-05-26
